"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/inet6_ntop.c.xml,NETINET6
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/ldap.c.xml,EX_OK;LDAPMAP;LDAP_AUTH_KRBV4;LDAP_OPT_NETWORK_TIMEOUT;LDAP_OPT_RESTART;LDAP_OPT_SIZELIMIT;LDAP_REFERRALS;LDAP_SERVER_DOWN;LDAP_VERSION_MAX;LDAP_VERSION_MIN;SM_CONF_LDAP_INITIALIZE;SM_LDAP_ARGS;SM_LDAP_ERROR_ON_MISSING_ARGS;USE_LDAP_INIT;USE_LDAP_SET_OPTION;_FFR_LDAP_NETWORK_TIMEOUT;_FFR_LDAP_SINGLEDN;_FFR_LDAP_VERSION
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/local.h.xml,FDSET_CAST;SM_CONF_MEMCHR
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/makebuf.c.xml,SM_IO_MAX_BUF;SM_IO_MAX_BUF_FILE;SM_IO_MIN_BUF
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/match.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/mbdb.c.xml,EX_OK;HESIOD;HESIOD_ALLOW_NUMERIC_LOGIN;LDAPMAP;LDAP_OPT_SIZELIMIT;LDAP_SERVER_DOWN;LDAP_VERSION_MAX;MBDB_DEFAULT_LDAP_BASEDN;MBDB_DEFAULT_LDAP_SERVER;MBDB_LDAP_FILTER;_FFR_HANDLE_ISO8859_GECOS;_FFR_USE_GETPWNAM_ERRNO;_LDAP_EXAMPLE_
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/memstat.c.xml,USEKSTAT;USEPROCMEMINFO;USESWAPCTL
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/mpeix.c.xml,MPE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/niprop.c.xml,NETINFO
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/put.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/refill.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/rewind.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/rpool.c.xml,DO_NOT_USE_STRCPY;SM_HEAP_CHECK;_FFR_PERF_RPOOL
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/sem.c.xml,PARANOID;SM_CONF_SEM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/setvbuf.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/shm.c.xml,SM_CONF_SHM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/signal.c.xml,ALTOS_SYSTEM_V;BSD4_3;SA_RESTART;SM_CONF_SETITIMER;SYS5SIGNALS;USE_SA_SIGACTION;sigmask
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/smstdio.c.xml,SM_IO_BINARY
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/snprintf.c.xml,SM_VA_STD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/sscanf.c.xml,SM_VA_STD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/stdio.c.xml,O_BINARY;SM_VA_STD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/strcasecmp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/strdup.c.xml,DO_NOT_USE_STRCPY
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/strerror.c.xml,ERRLIST_PREDEFINED;HASSTRERROR
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/strexit.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/string.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/stringf.c.xml,SM_VA_STD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/strio.c.xml,SM_RPOOL
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/strl.c.xml,__STDC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/strrevcmp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/strto.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/syslogio.c.xml,SM_RPOOL
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-cf.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-event.c.xml,SM_CONF_SETITIMER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-exc.c.xml,DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-fget.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-float.c.xml,SM_CONF_BROKEN_STRTOD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-fopen.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-heap.c.xml,DEBUG;SM_HEAP_CHECK
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-inet6_ntop.c.xml,NETINET6
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-match.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-memstat.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-path.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-qic.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-rpool.c.xml,DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-scanf.c.xml,SM_CONF_BROKEN_SIZE_T
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-sem.c.xml,DEBUG;SM_CONF_SEM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-shm.c.xml,SM_CONF_SHM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-smstdio.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-string.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-strio.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-strl.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-strrevcmp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/t-types.c.xml,QUAD_MAX;SM_CONF_TEST_LLONG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/test.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/ungetc.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/util.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/vasprintf.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/vfprintf.c.xml,HASSNPRINTF;SM_VA_STD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/vfscanf.c.xml,SM_CONF_BROKEN_SIZE_T
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/vprintf.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/vsnprintf.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/wbuf.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/wsetup.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsm/xtrap.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmdb/smdb.c.xml,HASFLOCK;NDBM;NEWDB
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmdb/smdb1.c.xml,DB_VERSION_MAJOR;HASFCHOWN
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmdb/smdb2.c.xml,DB_INCOMPLETE;DB_KEYEMPTY;DB_KEYEXIST;DB_LOCK_DEADLOCK;DB_LOCK_NOTGRANTED;DB_LOCK_NOTHELD;DB_NOTFOUND;DB_OLD_VERSION;DB_RUNRECOVERY;DB_VERSION_MAJOR;DB_VERSION_MINOR;HASFCHOWN
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmdb/smndbm.c.xml,HASFCHOWN;NDBM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmutil/cf.c.xml,NETINFO
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmutil/debug.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmutil/err.c.xml,__STDC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmutil/lockfile.c.xml,HASFLOCK
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmutil/safefile.c.xml,BOGUS_O_EXCL;ETXTBSY;HASLSTAT;HAS_ST_GEN;NOFTRUNCATE;NO_GROUP_SET;SUID_ROOT_FILES_OK;S_ISLNK;S_ISVTX
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/libsmutil/snprintf.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/mail.local/mail.local.c.xml,CONTENTLENGTH;DEBUG;EAGAIN;EBUSY;ECONNABORTED;ECONNREFUSED;ECONNRESET;EDEADLK;EDQUOT;EFBIG;EHOSTDOWN;EHOSTUNREACH;EMFILE;ENETDOWN;ENETRESET;ENETUNREACH;ENFILE;ENOBUFS;ENOMEM;ENOSPC;EPROCLIM;EROFS;ESTALE;ETIMEDOUT;EUSERS;EWOULDBLOCK;EX_OK;HASHSPOOL;HASHSPOOLMD5;HAS_ST_GEN;INADDRSZ;LDA_CONTENTLENGTH;LDA_USE_LOCKF;LDA_USE_SETEUID;LIBC_SCCS;LOCKTO_GLOB;LOCKTO_RM;LOCK_EX;LOG_MAIL;MAILER_DAEMON;MAILGID;MAILLOCK;MAXPATHLEN;_CRAY;_FFR_SPOOL_PATH;__STDC__;lint;ultrix
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/mailstats/mailstats.c.xml,EX_OK
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/makemap/makemap.c.xml,EX_OK;HASFCHOWN;ISC_UNIX;UID_MAX
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/praliases/praliases.c.xml,EX_OK;NOT_SENDMAIL
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/rmail/rmail.c.xml,EX_OK;__STDC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/alias.c.xml,SIGTSTP;_FFR_ALIAS_DETAIL;_FFR_FORWARD_SYSERR;_FFR_REDIRECTEMPTY
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/arpadate.c.xml,TZNAME_MAX;TZ_TIMEZONE;TZ_TM_NAME;TZ_TM_ZONE;TZ_TYPE;TZ_TZNAME
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/bf.c.xml,BF_STANDALONE;EDQUOT;NOFTRUNCATE;__STDC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/bf.h.xml,BF_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/collect.c.xml,NOTUNIX;STAT64;_FFR_REJECT_NUL_BYTE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/conf.c.xml,ADDRCONFIG_IS_BROKEN;AI_ADDRCONFIG;AI_ALL;AI_DEFAULT;AI_V4MAPPED;ALLOW_255;AUTO_NETINFO_ALIASES;AUTO_NETINFO_HOSTS;AUTO_NIS_ALIASES;BOGUS_O_EXCL;BROKEN_RES_SEARCH;BSD;BSD4_4_SOCKADDR;CTL_HW;DB_VERSION_MAJOR;DEC;DEC_OSF_BROKEN_GETPWENT;DGUX_5_4_2;DNSMAP;EADDRINUSE;EADDRNOTAVAIL;EALREADY;ECONNABORTED;ECONNREFUSED;ECONNRESET;EDEADLK;EDQUOT;EGD;EHOSTDOWN;EHOSTUNREACH;EINPROGRESS;EISCONN;ENETDOWN;ENETRESET;ENETUNREACH;ENOBUFS;ENOLCK;ENOSR;EPROCLIM;ESHUTDOWN;ESTALE;ETXTBSY;EUSERS;EXAMPLE_CODE;FAST_PID_RECYCLE;FSCALE;FSHIFT;HASCLOSEFROM;HASFCHMOD;HASFCHOWN;HASFDWALK;HASFLOCK;HASGETDTABLESIZE;HASGETUSERSHELL;HASINITGROUPS;HASLDAPGETALIASBYNAME;HASLSTAT;HASNICE;HASRANDOM;HASRRESVPORT;HASSETEGID;HASSETLOGIN;HASSETREGID;HASSETRESGID;HASSETREUID;HASSETRLIMIT;HASSETSID;HASSETUSERCONTEXT;HASSETVBUF;HASSRANDOMDEV;HASSTRERROR;HASULIMIT;HASUNAME;HASUNSETENV;HASURANDOMDEV;HASWAITPID;HAS_GETHOSTBYNAME2;HAS_ST_GEN;HAVE_NANOSLEEP;HESIOD;HESIOD_ALLOW_NUMERIC_LOGIN;HESIOD_INIT;HES_GETMAILHOST;HPUX11;HW_NCPU;IDENTPROTO;IN_LINKLOCAL;IPV6_FULL;IP_SRCROUTE;IRIX;ISC_UNIX;IS_SAFE_CHOWN;LA_ALPHAOSF;LA_AVENRUN;LA_DEVSHORT;LA_DGUX;LA_FLOAT;LA_HPUX;LA_INT;LA_IRIX6;LA_KSTAT;LA_LONGLONG;LA_MACH;LA_PROCSTR;LA_PSET;LA_READKSYM;LA_SHORT;LA_SUBR;LA_TYPE;LA_ZERO;LDAPMAP;LDAP_REFERRALS;LIBC_SCCS;LOG;MAP_NSD;MAP_REGEX;MATCHGECOS;MAXLINE;MAXRULERECURSION;MILTER;MILTER_NO_NAGLE;MIME7TO8;MIME7TO8_OLD;MIME8TO7;MPE;NAMED_BIND;NAMELISTMASK;NDBM;NEEDFSYNC;NEEDLINK;NEEDLOCAL_HOSTNAME_LENGTH;NEEDSGETIPNODE;NEEDSTRSTR;NEEDSTRTOL;NETINET;NETINET6;NETINFO;NETISO;NETNS;NETUNIX;NETX25;NEWDB;NGROUPS_MAX;NIS;NISPLUS;NKPDE;NOFTRUNCATE;NO_DH;NO_GETSERVBYNAME;NX_COMPILER_RELEASE_3_0;NX_CURRENT_COMPILER_RELEASE;O_EXLOCK;O_SYNC;PH_MAP;PICKY_HELO_CHECK;PIPELINING;PSARGSZ;PS_STRINGS;REQUIRES_DIR_FSYNC;RLIMIT_NEEDS_SYS_TIME_H;RLIMIT_NOFILE;SAFENFSPATHCONF;SASL;SCANF;SECUREWARE;SFS_4ARGS;SFS_BAVAIL;SFS_MOUNT;SFS_NONE;SFS_NT;SFS_STATFS;SFS_STATVFS;SFS_TYPE;SFS_USTAT;SFS_VFS;SHARE_V1;SIOCGIFCONF;SIOCGIFCONF_IS_BROKEN;SIOCGIFFLAGS;SIOCGIFNUM;SIOCGIFNUM_IS_BROKEN;SIOCGLIFCONF;SIOCGLIFFLAGS;SIOCGLIFNUM;SMTPDEBUG;SM_CONF_BROKEN_STRTOD;SM_CONF_GETOPT;SM_IPNODEBYNAME_FLAGS;SM_LDAP_ERROR_ON_MISSING_ARGS;SM_NSSWITCH_DELIMS;SNPRINTF_IS_BROKEN;SOCKETMAP;SOLARIS;SO_REUSEADDR_IS_BROKEN;SPT_ALIGN_SIZE;SPT_BUFSIZE;SPT_BUILTIN;SPT_CHANGEARGV;SPT_NONE;SPT_PADCHAR;SPT_PSSTRINGS;SPT_PSTAT;SPT_REUSEARGV;SPT_SCO;SPT_SYSMIPS;SPT_TYPE;STARTTLS;SUID_ROOT_FILES_OK;SUNOS403;SUN_DEFAULT_VALUES;SUN_EXTENSIONS;SUN_SIMPLIFIED_LDAP;SVC_HESIOD;SYS5SETPGRP;SYSTEM5;TCPWRAPPERS;TIOCNOTTY;TLS_NO_RSA;TLS_VRFY_PER_CTX;USEGETCONFATTR;USERDB;USESETEUID;USESYSCTL;USE_DOUBLE_FORK;USE_ENVIRON;USE_LDAP_INIT;USE_OPENSSL_ENGINE;USE_SA_SIGACTION;USE_SIGLONGJMP;USE_TTYPATH;USING_NETSCAPE_LDAP;V4FS;VENDOR_CODE;VENDOR_DEFAULT;VENDOR_NAME;WAITUNION;WNOHANG;XDEBUG;XLA;_AIX3;_AIX4;_AUX_SOURCE;_CONVEX_SOURCE;_FFR_ADDR_TYPE_MODES;_FFR_ADD_BCC;_FFR_ALIAS_DETAIL;_FFR_ALLOW_SASLINFO;_FFR_BADRCPT_SHUTDOWN;_FFR_BESTMX_BETTER_TRUNCATION;_FFR_BOUNCE_QUEUE;_FFR_CATCH_BROKEN_MTAS;_FFR_CHK_QUEUE;_FFR_CLIENT_SIZE;_FFR_CRLPATH;_FFR_DIGUNIX_SAFECHOWN;_FFR_DM_ONE;_FFR_DNSMAP_ALIASABLE;_FFR_DONTLOCKFILESFORREAD_OPTION;_FFR_DOTTED_USERNAMES;_FFR_DPO_CS;_FFR_DPRINTF_MAP;_FFR_DROP_TRUSTUSER_WARNING;_FFR_EIGHT_BIT_ADDR_OK;_FFR_EXTRA_MAP_CHECK;_FFR_FIPSMODE;_FFR_FIX_DASHT;_FFR_FORWARD_SYSERR;_FFR_GEN_ORCPT;_FFR_GETHBN_ExFILE;_FFR_HANDLE_HDR_RW_TEMPFAIL;_FFR_HANDLE_ISO8859_GECOS;_FFR_HPUX_NSSWITCH;_FFR_IGNORE_BOGUS_ADDR;_FFR_IGNORE_EXT_ON_HELO;_FFR_LDAP_NETWORK_TIMEOUT;_FFR_LDAP_SINGLEDN;_FFR_LINUX_MHNL;_FFR_LOCAL_DAEMON;_FFR_LOGREPLY;_FFR_LOG_MORE1;_FFR_LOG_MORE2;_FFR_LOG_NTRIES;_FFR_MAIL_MACRO;_FFR_MAXDATASIZE;_FFR_MAX_FORWARD_ENTRIES;_FFR_MAX_SLEEP_TIME;_FFR_MDS_NEGOTIATE;_FFR_MEMSTAT;_FFR_MILTER_CHECK;_FFR_MILTER_CHECK_REJECTIONS_TOO;_FFR_MILTER_CONNECT_REPLYCODE;_FFR_MILTER_CONVERT_ALL_LF_TO_CRLF;_FFR_MILTER_ENHSC;_FFR_MIME7TO8_OLD;_FFR_MORE_MACROS;_FFR_MSG_ACCEPT;_FFR_NODELAYDSN_ON_HOLD;_FFR_NO_PIPE;_FFR_PROXY;_FFR_QF_PARANOIA;_FFR_QUEUE_GROUP_SORTORDER;_FFR_QUEUE_MACRO;_FFR_QUEUE_RUN_PARANOIA;_FFR_QUEUE_SCHED_DBG;_FFR_RCPTFLAGS;_FFR_RCPTTHROTDELAY;_FFR_REDIRECTEMPTY;_FFR_REJECT_NUL_BYTE;_FFR_RESET_MACRO_GLOBALS;_FFR_RHS;_FFR_RUNPQG;_FFR_SESSID;_FFR_SHM_STATUS;_FFR_SKIP_DOMAINS;_FFR_SLEEP_USE_SELECT;_FFR_SPT_ALIGN;_FFR_SS_PER_DAEMON;_FFR_TESTS;_FFR_TIMERS;_FFR_TLS_EC;_FFR_TLS_SE_OPTS;_FFR_TLS_USE_CERTIFICATE_CHAIN_FILE;_FFR_TRUSTED_QF;_FFR_USE_GETPWNAM_ERRNO;_FFR_USE_SEM_LOCKING;_FFR_USE_SETLOGIN;_FFR_XCNCT;_GNU_TYPES_H;_NET_IF_H;_PATH_AVENRUN;_PATH_KMEM;_PATH_LOADAVG;_PATH_SHELLS;_PATH_UNIX;_PC_CHOWN_RESTRICTED;_POSIX_CHOWN_RESTRICTED;_SCO_unix_;_SC_NPROCESSORS_ONLN;_SC_OPEN_MAX;_UNICOSMP;_USE_DEC_SVC_CONF_;_USE_SUN_NSSWITCH_;__KAME__;__QNXNTO__;__QNX__;__STDC__;__alpha;__hpux;__osf__;__svr4;__svr4__;__svr5__;apollo;lint;sgi;sony_news;sun;ultrix;unixpc
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/conf.h.xml,ARG_MAX;AUTH_MECHANISMS;BITMAPBITS;CONF_H;DBMMODE;DNSMAP;DSN;FILESYS_UPDATE_INTERVAL;HESIOD;MATCHGECOS;MAXAUTHINFO;MAXDAEMONS;MAXHDRSLEN;MAXINTERFACES;MAXNOOPCOMMANDS;MAXQUEUEGROUPS;MAXSYMLINKS;MAXWORKGROUPS;MILTER;MIME7TO8;MIME8TO7;NAMED_BIND;NETINET;NETINET6;NETISO;NEWDB;NO_GID;NO_UID;PIPELINING;SASL;SM_DEFAULT_TTL;STARTTLS;USERDB;XDEBUG;__GNUC__;__QNX__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/control.c.xml,NETUNIX;SM_HEAP_CHECK
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/convtime.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/daemon.c.xml,BSD4_4_SOCKADDR;EAGAIN;ECONNABORTED;EMFILE;ENFILE;EWOULDBLOCK;GET_IPOPT_DST;HASRRESVPORT;HAS_IN_H;IPOPTION;IP_SRCROUTE;MILTER;NAMED_BIND;NEEDSGETIPNODE;NETINET;NETINET6;NETINFO;NETISO;NETLINK;NETNS;NETUNIX;NETX25;NO_DATA;NO_GETSERVBYNAME;SIGUSR1;SM_CONF_SHM;SOCK_STREAM;SO_RCVBUF;SO_REUSEADDR_IS_BROKEN;SO_SNDBUF;STARTTLS;USE_SOCK_STREAM;XDEBUG;XLA;_FFR_DPO_CS;_FFR_GETHBN_ExFILE;_FFR_PROXY;_FFR_QUEUE_RUN_PARANOIA;_FFR_SS_PER_DAEMON;_FFR_XCNCT;__GNU_LIBRARY__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/sendmail-8.15.2/_cppstats_featurelocations/sendmail/daemon.h.xml,DAEMON_C;DAEMON_H;MILTER;_FFR_SS_PER_DAEMON
