"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/common.h.xml,ALLOW_SMALL_FRAMELENGTH;DRM;ERROR_RESILIENCE;FIXED_POINT;HAS_LRINTF;HAVE_CEILF;HAVE_CONFIG_H;HAVE_COSF;HAVE_EXPF;HAVE_FLOAT32_T;HAVE_FLOORF;HAVE_INTTYPES_H;HAVE_LOGF;HAVE_LRINTF;HAVE_MEMCPY;HAVE_MEMORY_H;HAVE_SINF;HAVE_SQRTF;HAVE_STDINT_H;HAVE_STDLIB_H;HAVE_STRCHR;HAVE_STRINGS_H;HAVE_STRING_H;HAVE_SYS_STAT_H;HAVE_SYS_TYPES_H;HAVE_UNISTD_H;LC_ONLY_DECODER;LD_DEC;LTP_DEC;MAIN_DEC;M_PI;M_PI_2;PROFILE;SBR_LOW_POWER;STDC_HEADERS;USE_DOUBLE_PRECISION;WORDS_BIGENDIAN;_WIN32;_WIN32_WCE;__BFIN__;__COMMON_H__;__CYGWIN__;__GNUC__;__ICL;__MINGW32__;__TCS__;__cplusplus;__i386__;max;min
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/decoder.c.xml,ALLOW_SMALL_FRAMELENGTH;ANALYSIS;DRM;DRM_PS;ERROR_RESILIENCE;FIXED_POINT;LD_DEC;LTP_DEC;MAIN_DEC;PROFILE;PS_DEC;SBR_DEC;SSR_DEC;USE_LATM;USE_TIME_LIMIT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/drc.c.xml,FIXED_POINT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/drc.h.xml,__DRC_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/drm_dec.c.xml,DRM;FIXED_POINT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/drm_dec.h.xml,__DRM_DEC_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/error.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/error.h.xml,__ERROR_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/filtbank.c.xml,ALLOW_SMALL_FRAMELENGTH;LD_DEC;LTP_DEC;PROFILE;_WIN32_WCE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/filtbank.h.xml,LTP_DEC;__FILTBANK_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/fixed.h.xml,_ARM_;_WIN32;_WIN32_WCE;__BFIN__;__FIXED_H__;__GNUC__;__arm__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/hcr.c.xml,ERROR_RESILIENCE;HCR_CWCOUNT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/huffman.c.xml,ANALYSIS;ERROR_RESILIENCE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/huffman.h.xml,ERROR_RESILIENCE;__HUFFMAN_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/ic_predict.c.xml,MAIN_DEC
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/ic_predict.h.xml,MAIN_DEC;__IC_PREDICT_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/iq_table.h.xml,BIG_IQ_TABLE;FIXED_POINT;IQ_TABLE_H__;_MSC_VER;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/is.c.xml,FIXED_POINT;MAIN_DEC
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/is.h.xml,__IS_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/kbd_win.h.xml,ALLOW_SMALL_FRAMELENGTH;_MSC_VER;__KBD_WIN_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/lt_predict.c.xml,ERROR_RESILIENCE;FIXED_POINT;HAS_LRINTF;LD_DEC;LTP_DEC
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/lt_predict.h.xml,LTP_DEC;__LT_PREDICT_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/mdct.c.xml,ALLOW_SMALL_FRAMELENGTH;FIXED_POINT;LD_DEC;LTP_DEC;PROFILE;SSR_DEC;_WIN32_WCE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/mdct.h.xml,__MDCT_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/mdct_tab.h.xml,ALLOW_SMALL_FRAMELENGTH;FIXED_POINT;LD_DEC;SSR_DEC;__MDCT_TAB_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/mp4.c.xml,DRM_PS;ERROR_RESILIENCE;LD_DEC;LTP_DEC;MAIN_DEC;PS_DEC;SBR_DEC;SSR_DEC
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/mp4.h.xml,__MP4_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/ms.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/ms.h.xml,__MS_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/neaacdec.h.xml,NEAACDECAPI;_WIN32;__NEAACDEC_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/output.c.xml,FIXED_POINT;HAS_LRINTF;PROFILE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/output.h.xml,__OUTPUT_H__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/pns.c.xml,FIXED_POINT;LTP_DEC;MAIN_DEC
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xine-1.2.8/_cppstats_featurelocations/contrib/libfaad/pns.h.xml,__PNS_H__;__cplusplus
