"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/hash.h.xml,_DB_HASH_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/heap.h.xml,_DB_HEAP_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/hmac.h.xml,_DB_HMAC_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/lock.h.xml,HAVE_STATISTICS;_DB_LOCK_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/log.h.xml,_DB_LOG_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/log_verify.h.xml,_DB_LOG_VERIFY_H_
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/mp.h.xml,DIAG_MVCC;HAVE_ATOMICFILEREAD;HAVE_MPROTECT;_DB_MP_H_;__TEST_DB_NO_STATISTICS;__cplusplus;linux
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/mutex.h.xml,DB_BEGIN_SINGLE_THREAD;DB_END_SINGLE_THREAD;HAVE_MUTEX_FCNTL;HAVE_MUTEX_HYBRID;HAVE_MUTEX_PTHREADS;HAVE_MUTEX_SOLARIS_LWP;HAVE_MUTEX_SUPPORT;HAVE_MUTEX_UI_THREADS;HAVE_MUTEX_VXWORKS;HAVE_MUTEX_WIN32;HAVE_MUTEX_WIN32_GCC;HAVE_SHARED_LATCHES;HAVE_STATISTICS;_DB_MUTEX_H_;__cplusplus;__mutex_rdlock;__mutex_tryrdlock
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/mutex_int.h.xml,DB_WIN32;DB_WINCE;HAVE_ATOMIC_SUPPORT;HAVE_MUTEX_68K_GCC_ASSEMBLY;HAVE_MUTEX_AIX_CHECK_LOCK;HAVE_MUTEX_ALPHA_GCC_ASSEMBLY;HAVE_MUTEX_ARM_GCC_ASSEMBLY;HAVE_MUTEX_DARWIN_SPIN_LOCK_TRY;HAVE_MUTEX_FCNTL;HAVE_MUTEX_HPPA_GCC_ASSEMBLY;HAVE_MUTEX_HPPA_MSEM_INIT;HAVE_MUTEX_HYBRID;HAVE_MUTEX_IA64_GCC_ASSEMBLY;HAVE_MUTEX_MIPS_GCC_ASSEMBLY;HAVE_MUTEX_MSEM_INIT;HAVE_MUTEX_PLAN9;HAVE_MUTEX_PPC_GCC_ASSEMBLY;HAVE_MUTEX_PTHREADS;HAVE_MUTEX_RELIANTUNIX_INITSPIN;HAVE_MUTEX_S390_CC_ASSEMBLY;HAVE_MUTEX_S390_GCC_ASSEMBLY;HAVE_MUTEX_SCO_X86_CC_ASSEMBLY;HAVE_MUTEX_SEMA_INIT;HAVE_MUTEX_SGI_INIT_LOCK;HAVE_MUTEX_SOLARIS_LOCK_TRY;HAVE_MUTEX_SOLARIS_LWP;HAVE_MUTEX_SPARC_GCC_ASSEMBLY;HAVE_MUTEX_SUPPORT;HAVE_MUTEX_TRU64_CC_ASSEMBLY;HAVE_MUTEX_UI_THREADS;HAVE_MUTEX_UTS_CC_ASSEMBLY;HAVE_MUTEX_VMS;HAVE_MUTEX_VXWORKS;HAVE_MUTEX_WIN16;HAVE_MUTEX_WIN32;HAVE_MUTEX_WIN32_GCC;HAVE_MUTEX_X86_64_GCC_ASSEMBLY;HAVE_MUTEX_X86_GCC_ASSEMBLY;HAVE_SHARED_LATCHES;HAVE_STATISTICS;LOAD_ACTUAL_MUTEX_CODE;MAX_ATOMIC_MUTEXES;MEMBAR_ENTER;MUTEX_ALIGN;MUTEX_DESTROY;MUTEX_FIELDS;MUTEX_PAUSE;_DB_MUTEX_INT_H_;_WIN64;__ALPHA;__USLC__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/os.h.xml,DB_WIN32;HAVE_STATISTICS;HAVE_VXWORKS;_DB_OS_H_;__TANDEM;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/partition.h.xml,HAVE_PARTITION;_DB_PART_H_;__cplusplus
