"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_beos.c.xml,137,3,98,1.6363636363636365,0.504524979109513,,,,,,,,4,3,4,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_beos.h.xml,10,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_dos.h.xml,99,30,31,1.2580645161290323,0.44480272297456935,,,,,,,,31,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_mac.h.xml,201,42,84,1.2391304347826086,0.4312659714888844,,,,,,,,48,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_mac_conv.c.xml,433,4,419,1.6,0.5477225575051661,,,,,,,,3,1,1,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_mint.h.xml,2,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_msdos.c.xml,2016,15,1722,2.151898734177215,0.6422837378216674,,,,,,,,26,37,27,2,2,0,0,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_msdos.h.xml,78,7,23,1.0833333333333333,0.28867513459481287,,,,,,,,16,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_mswin.c.xml,2025,41,1634,1.7542372881355932,0.5837755199929257,,,,,,,,58,54,21,2,5,2,1,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_os2_cfg.h.xml,91,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
