"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/main.c.xml,I18N;I18N_USE_PREEDIT;SIGBUS;USE_TAB;USE_XPM_ICON;WHEN_SAVE_YOURSELF_IS_FIXED;sgi
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/main.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/mode.c.xml,USE_XPM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/mode.h.xml,MODE_H;USE_XPM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/object.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/object.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/paintop.h.xml,PAINTOP_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/pcx.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/resources.c.xml,USE_XPM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/resources.h.xml,I18N;I18N_USE_PREEDIT;RESOURCES_H;USE_XPM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_bound.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_bound.h.xml,U_BOUND_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_create.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_create.h.xml,U_CREATE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_drag.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_drag.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_draw.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_draw.h.xml,U_DRAW_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_draw_spline.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_elastic.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_elastic.h.xml,U_ELASTIC_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_error.c.xml,SIGBUS;WHEN_SAVE_YOURSELF_IS_FIXED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_error.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_fonts.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_fonts.h.xml,U_FONTS_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_free.c.xml,USE_XPM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_free.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_geom.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_geom.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_list.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_list.h.xml,U_LIST_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_markers.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_markers.h.xml,U_MARKERS_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_pan.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_pan.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_print.c.xml,BSDLPR;I18N;SVR4;SYSV
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_print.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_quartic.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_quartic.h.xml,U_QUARTIC_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_redraw.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_redraw.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_scale.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/u_scale.h.xml,
