"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_operators.h.xml,HAVE_IEEEFP_H;HAVE_SETLOCALE;HAVE_STRCOLL;PHP_HAVE_BUILTIN_SADDLL_OVERFLOW;PHP_HAVE_BUILTIN_SADDL_OVERFLOW;PHP_HAVE_BUILTIN_SSUBLL_OVERFLOW;PHP_HAVE_BUILTIN_SSUBL_OVERFLOW;SIZEOF_LONG;SIZEOF_LONG_LONG;SIZEOF_ZEND_LONG;ZEND_DVAL_TO_LVAL_CAST_OK;ZEND_OPERATORS_H;ZEND_USE_TOLOWER_L;ZEND_WIN32;ZTS;_MSC_VER;__GNUC_MINOR__;__GNUC__;__PIC__;__PIE__;__clang__;__clang_major__;__clang_minor__;__i386__;__x86_64__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_portability.h.xml,ALPHA;CRAY;CRAY2;DARWIN;DLSYM_NEEDS_UNDERSCORE;HAVE_ALLOCA;HAVE_ALLOCA_H;HAVE_ATOF_ACCEPTS_INF;HAVE_ATOF_ACCEPTS_NAN;HAVE_BUILTIN_CONSTANT_P;HAVE_DLFCN_H;HAVE_HUGE_VAL_INF;HAVE_HUGE_VAL_NAN;HAVE_LIBDL;HAVE_LIMITS_H;HAVE_SIGSETJMP;HAVE_STDARG_H;HAVE_UNIX_H;HPUX;INFINITY;LINUX;LONG_MAX;LONG_MIN;NAN;PHP_HAVE_BUILTIN_EXPECT;RTLD_DEEPBIND;RTLD_GLOBAL;RTLD_GROUP;RTLD_LAZY;RTLD_PARENT;RTLD_WORLD;XtOffsetOf;ZEND_DEBUG;ZEND_GCC_VERSION;ZEND_PORTABILITY_H;ZEND_WIN32;ZTS;_AIX;_ALLOCA_H;_ALPHA;_MSC_VER;_M_IX86;_X86_;__ARMCC_VERSION;__GNUC__;__INTEL_COMPILER;__SANITIZE_ADDRESS__;__STDC__;__alpha;__clang__;__cplusplus;__has_attribute;__has_builtin;__has_feature;__hpux;__i386__;__osf__;__riscos__;__va_copy;alloca;offsetof;restrict;va_copy
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_ptr_stack.c.xml,HAVE_STDARG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_ptr_stack.h.xml,ZEND_PTR_STACK_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_range_check.h.xml,SIZEOF_INT;SIZEOF_SIZE_T;SIZEOF_ZEND_LONG;ZEND_LONG_CAN_OVFL_INT;ZEND_RANGE_CHECK_H;ZEND_SIZE_T_CAN_OVFL_UINT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_signal.c.xml,HAVE_SIGNAL_H;HAVE_UNISTD_H;SIGBUS;SIGSYS;SIGTRAP;ZEND_DEBUG;ZEND_SIGNALS;ZTS;__CYGWIN__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_signal.h.xml,HAVE_SIGNAL_H;NSIG;ZEND_SIGNALS;ZEND_SIGNAL_H;ZEND_SIGNAL_QUEUE_SIZE;ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_smart_str.c.xml,SMART_STR_PAGE;SMART_STR_START_SIZE;VK_ESCAPE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_smart_str.h.xml,ZEND_SMART_STR_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_smart_str_public.h.xml,ZEND_SMART_STR_PUBLIC_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_smart_string.h.xml,PHP_SMART_STRING_H;SMART_STRING_PREALLOC;SMART_STRING_START_SIZE;SMART_STRING_USE_REALLOC;SMART_STR_USE_REALLOC
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_smart_string_public.h.xml,PHP_SMART_STRING_PUBLIC_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_sort.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_sort.h.xml,ZEND_SORT_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_sprintf.c.xml,HAVE_STDARG_H;ZEND_BROKEN_SPRINTF
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_stack.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_stack.h.xml,ZEND_STACK_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_stream.c.xml,HAVE_MMAP;HAVE_SYS_MMAN_H;HAVE_UNISTD_H;PAGE_SIZE;REAL_PAGE_SIZE;S_ISREG;_SC_PAGESIZE;_SC_PAGE_SIZE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_stream.h.xml,ZEND_STREAM_H;_WIN64
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_string.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_string.h.xml,SIZEOF_ZEND_LONG;ZEND_STRING_H
