"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_strtod.c.xml,3914,55,1933,1.4777070063694266,0.6096768877780179,,,,,,,,95,108,162,4,10,0,49,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_strtod.h.xml,12,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_strtod_int.h.xml,80,23,26,1.3333333333333333,0.5773502691896257,,,,,,,,26,0,0,0,0,0,0,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_ts_hash.c.xml,274,1,22,1.0,0.0,,,,,,,,0,8,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_ts_hash.h.xml,77,2,4,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_type_info.h.xml,31,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_types.h.xml,487,5,32,1.2857142857142858,0.48795003647426666,,,,,,,,16,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_variables.c.xml,162,1,12,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_variables.h.xml,78,1,9,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_virtual_cwd.c.xml,1526,12,725,1.263157894736842,0.44426165831931935,,,,,,,,22,32,25,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_virtual_cwd.h.xml,279,30,122,1.4523809523809523,0.6325473452782668,,,,,,,,52,1,0,0,0,0,0,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats/Zend/zend_vm.h.xml,13,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
