projectandfeature,methodname,totaltraces,truetraces,precision,recall
gnumeric-1.8.4-gnm_excel_container_h,Classic vector model,400,1,0.0,0.0
gnumeric-1.8.4-_debug,Classic vector model,63,1,0.015873015873015872,1.0
gnumeric-1.8.4-_gnm_style_border_h_,Classic vector model,373,1,0.0,0.0
gnumeric-1.8.4-_gnm_print_h_,Classic vector model,345,1,0.0,0.0
gnumeric-1.8.4-no_debug_applix,Classic vector model,379,1,0.0,0.0
gnumeric-1.8.4-_gnm_style_font_h_,Classic vector model,385,1,0.0,0.0
gnumeric-1.8.4-domatrixrounding,Classic vector model,1,1,1.0,1.0
gnumeric-1.8.4-pxlib_major_version,Classic vector model,287,1,0.003484320557491289,1.0
gnumeric-1.8.4-py_command_line,Classic vector model,309,1,0.003236245954692557,1.0
gnumeric-1.8.4-_gnm_so_filled_h_,Classic vector model,435,1,0.0,0.0
gnumeric-1.8.4-_windows,Classic vector model,23,1,0.043478260869565216,1.0
gnumeric-1.8.4-savepresolveeliminated,Classic vector model,1,1,1.0,1.0
gnumeric-1.8.4-usesortonbound,Classic vector model,1,1,1.0,1.0
gnumeric-1.8.4-malloc,Classic vector model,31,1,0.03225806451612903,1.0
gnumeric-1.8.4-no_debug_excel,Classic vector model,359,1,0.0,0.0
gnumeric-1.8.4-_gnm_command_context_h_,Classic vector model,315,1,0.0,0.0
gnumeric-1.8.4-gnumeric_complex_body,Classic vector model,452,1,0.0,0.0
gnumeric-1.8.4-char_bit,Classic vector model,62,1,0.0,0.0
gnumeric-1.8.4-gnm_var_decl,Classic vector model,314,1,0.0,0.0
gnumeric-1.8.4-gnumeric_widget_font_selector_h,Classic vector model,420,1,0.0,0.0
gnumeric-1.8.4-_gnm_io_context_gtk_h_,Classic vector model,368,1,0.0,0.0
gnumeric-1.8.4-_gnm_libgnumeric_h_,Classic vector model,456,1,0.0,0.0
gnumeric-1.8.4-dopresolverounding,Classic vector model,1,1,1.0,1.0
gnumeric-1.8.4-ndebug,Classic vector model,1,1,1.0,1.0
gnumeric-1.8.4-forcedualsimplexinbb,Classic vector model,1,1,1.0,1.0
gnumeric-1.8.4-gnome_param_goption_context,BM25,329,1,0.00303951367781155,1.0
gnumeric-1.8.4-use_cell_copy_pools,BM25,389,1,0.002570694087403599,1.0
gnumeric-1.8.4-_gnm_simple_canvas_h_,BM25,125,1,0.008,1.0
gnumeric-1.8.4-_gnm_gui_file_h_,BM25,346,1,0.002890173410404624,1.0
gnumeric-1.8.4-gnumeric_internal,BM25,59,1,0.01694915254237288,1.0
gnumeric-1.8.4-gnm_use_hildon,BM25,323,1,0.0030959752321981426,1.0
gnumeric-1.8.4-_gnm_workbook_h_,BM25,261,1,0.0038314176245210726,1.0
gnumeric-1.8.4-_gnm_workbook_control_h_,BM25,301,1,0.0033222591362126247,1.0
gnumeric-1.8.4-realloc,BM25,11,1,0.09090909090909091,1.0
gnumeric-1.8.4-_gnm_expr_h_,BM25,189,1,0.005291005291005291,1.0
gnumeric-1.8.4-_gnm_hlink_impl_h_,BM25,310,1,0.0032258064516129032,1.0
gnumeric-1.8.4-gnumeric_random_generator_h,BM25,28,1,0.03571428571428571,1.0
gnumeric-1.8.4-ram_index,BM25,327,1,0.0030581039755351682,1.0
gnumeric-1.8.4-use_guru,BM25,102,1,0.00980392156862745,1.0
gnumeric-1.8.4-_gnm_cell_draw_h_,BM25,273,1,0.003663003663003663,1.0
gnumeric-1.8.4-perl_exit_destruct_end,BM25,77,1,0.012987012987012988,1.0
gnumeric-1.8.4-gnm_var_decl,BM25,241,1,0.004149377593360996,1.0
gnumeric-1.8.4-_gnm_gnumeric_h_,BM25,1,1,1.0,1.0
gnumeric-1.8.4-_gnm_colrow_h_,BM25,69,1,0.014492753623188406,1.0
gnumeric-1.8.4-header_lp_lib,BM25,406,1,0.0024630541871921183,1.0
gnumeric-1.8.4-debug_truncate_undo,BM25,112,1,0.008928571428571428,1.0
gnumeric-1.8.4-formula_debug,BM25,125,1,0.008,1.0
gnumeric-1.8.4-_gnm_input_msg_h_,BM25,164,1,0.006097560975609756,1.0
gnumeric-1.8.4-_gnm_sheet_h_,BM25,310,1,0.0032258064516129032,1.0
gnumeric-1.8.4-partial_tile_row,BM25,276,1,0.0036231884057971015,1.0
gnumeric-1.8.4-erange,BM25,22,1,0.045454545454545456,1.0
gnumeric-1.8.4-_gnm_validation_h_,BM25,41,1,0.024390243902439025,1.0
gnumeric-1.8.4-_gnm_complete_sheet_h_,BM25,332,1,0.0030120481927710845,1.0
gnumeric-1.8.4-gnm_with_gtk,BM25,378,1,0.0026455026455026454,1.0
gnumeric-1.8.4-cam_record,BM25,158,1,0.006329113924050633,1.0
gnumeric-1.8.4-_gnm_so_polygon_h_,BM25,332,1,0.0030120481927710845,1.0
gnumeric-1.8.4-plugin_applix_h,BM25,104,1,0.009615384615384616,1.0
gnumeric-1.8.4-_gnm_sheet_control_gui_h_,BM25,399,1,0.002506265664160401,1.0
gnumeric-1.8.4-gnumeric_analysis_tools_h,BM25,67,1,0.014925373134328358,1.0
gnumeric-1.8.4-have_libgnomedb,BM25,233,1,0.004291845493562232,1.0
gnumeric-1.8.4-gnumeric_plugin_lotus_123_lotus_types_h,BM25,154,1,0.006493506493506494,1.0
gnumeric-1.8.4-_glplib_hugemem,BM25,30,1,0.03333333333333333,1.0
gnumeric-1.8.4-test,BM25,92,1,0.010869565217391304,1.0
gnumeric-1.8.4-qgamma,BM25,4,1,0.25,1.0
gnumeric-1.8.4-_gnm_gconf_priv_h_,BM25,87,1,0.011494252873563218,1.0
gnumeric-1.8.4-_gnm_i18n_h_,BM25,187,1,0.0053475935828877,1.0
gnumeric-1.8.4-_gnm_xml_io_h_,BM25,100,1,0.01,1.0
gnumeric-1.8.4-gnumeric_dialog_stf_export_h,BM25,169,1,0.005917159763313609,1.0
gnumeric-1.8.4-_glpios_h,BM25,2,1,0.5,1.0
gnumeric-1.8.4-_gnm_sheet_object_h_,BM25,401,1,0.0024937655860349127,1.0
gnumeric-1.8.4-_gnm_expr_name_h_,BM25,316,1,0.0031645569620253164,1.0
gnumeric-1.8.4-_gnm_item_bar_h_,BM25,145,1,0.006896551724137931,1.0
gnumeric-1.8.4-_gnm_pane_h_,BM25,46,1,0.021739130434782608,1.0
gnumeric-1.8.4-py_interpreter_selector,BM25,273,1,0.003663003663003663,1.0
gnumeric-1.8.4-_gnm_validation_combo_h_,BM25,74,1,0.013513513513513514,1.0
gnumeric-1.8.4-auto_correct_h,BM25,53,1,0.018867924528301886,1.0
gnumeric-1.8.4-gnm_xlsx_utils_h,BM25,182,1,0.005494505494505495,1.0
gnumeric-1.8.4-header_lp_types,BM25,322,1,0.003105590062111801,1.0
gnumeric-1.8.4-_glpdmp_h,BM25,4,1,0.25,1.0
gnumeric-1.8.4-fortify,BM25,1,1,1.0,1.0
gnumeric-1.8.4-debug_qbinom,BM25,65,1,0.015384615384615385,1.0
gnumeric-1.8.4-_gnm_auto_format_h_,BM25,265,1,0.0037735849056603774,1.0
gnumeric-1.8.4-debug_pfuncinverter,BM25,63,1,0.015873015873015872,1.0
gnumeric-1.8.4-_gnm_print_info_h_,BM25,312,1,0.003205128205128205,1.0
gnumeric-1.8.4-g_big_endian,BM25,54,1,0.018518518518518517,1.0
gnumeric-1.8.4-gnumeric_dialog_stf_h,BM25,130,1,0.007692307692307693,1.0
gnumeric-1.8.4-_gnm_selection_h_,BM25,125,1,0.008,1.0
gnumeric-1.8.4-primal_userejectionlist,BM25,20,1,0.05,1.0
gnumeric-1.8.4-gnm_ms_obj_h,BM25,396,1,0.0025252525252525255,1.0
gnumeric-1.8.4-debug_ref_count,BM25,319,1,0.003134796238244514,1.0
gnumeric-1.8.4-_gnm_sheet_filter_combo_h_,BM25,318,1,0.0031446540880503146,1.0
gnumeric-1.8.4-debug_format,BM25,279,1,0.0035842293906810036,1.0
gnumeric-1.8.4-gnumeric_dialogs_h,BM25,80,1,0.0125,1.0
gnumeric-1.8.4-gnumeric_tools_h,BM25,46,1,0.021739130434782608,1.0
gnumeric-1.8.4-header_lp_mipbb,BM25,308,1,0.003246753246753247,1.0
gnumeric-1.8.4-inverse_legacy,BM25,22,1,0.045454545454545456,1.0
gnumeric-1.8.4-debug_switch_enum,BM25,62,1,0.0,0.0
gnumeric-1.8.4-_glpk_h,BM25,47,1,0.02127659574468085,1.0
gnumeric-1.8.4-lreal,BM25,1,1,1.0,1.0
gnumeric-1.8.4-_gnm_gui_gnumeric_h_,BM25,242,1,0.004132231404958678,1.0
gnumeric-1.8.4-with_thread,BM25,288,1,0.003472222222222222,1.0
gnumeric-1.8.4-debug_sort,BM25,126,1,0.007936507936507936,1.0
gnumeric-1.8.4-debug_styles,BM25,99,1,0.010101010101010102,1.0
gnumeric-1.8.4-win32,BM25,12,1,0.08333333333333333,1.0
gnumeric-1.8.4-_gnm_func_builtin_h_,BM25,262,1,0.003816793893129771,1.0
gnumeric-1.8.4-_gnm_item_edit_h_,BM25,184,1,0.005434782608695652,1.0
gnumeric-1.8.4-debug_missing,BM25,90,1,0.011111111111111112,1.0
gnumeric-1.8.4-inverse_lusol,BM25,21,1,0.047619047619047616,1.0
gnumeric-1.8.4-gnm_no_mailto,BM25,84,1,0.011904761904761904,1.0
gnumeric-1.8.4-gnumeric_complex_implementation,BM25,43,1,0.023255813953488372,1.0
gnumeric-1.8.4-gnm_excel_escher_types_h,BM25,113,1,0.008849557522123894,1.0
gnumeric-1.8.4-use_cell_pool,BM25,301,1,0.0033222591362126247,1.0
gnumeric-1.8.4-zero,BM25,96,1,0.010416666666666666,1.0
gnumeric-1.8.4-debug_colrow,BM25,116,1,0.008620689655172414,1.0
gnumeric-1.8.4-have_erfcl,BM25,234,1,0.004273504273504274,1.0
gnumeric-1.8.4-_gnm_str_h_,BM25,1,1,1.0,1.0
gnumeric-1.8.4-oleo_h,BM25,7,1,0.14285714285714285,1.0
gnumeric-1.8.4-gnm_fn_r_extra_h,BM25,150,1,0.006666666666666667,1.0
gnumeric-1.8.4-_gnm_workbook_cmd_format_h_,BM25,384,1,0.0026041666666666665,1.0
gnumeric-1.8.4-gnm_excel_formula_types_h,BM25,163,1,0.006134969325153374,1.0
gnumeric-1.8.4-gnm_ms_excel_read_h,BM25,335,1,0.0029850746268656717,1.0
gnumeric-1.8.4-header_lp_scale,BM25,319,1,0.003134796238244514,1.0
gnumeric-1.8.4-_gnm_cellspan_h_,BM25,14,1,0.07142857142857142,1.0
gnumeric-1.8.4-gnm_cell_combo_foo_view_impl_h,BM25,415,1,0.0024096385542168677,1.0
gnumeric-1.8.4-_gnm_sort_h_,BM25,82,1,0.012195121951219513,1.0
gnumeric-1.8.4-_gnm_numbers_h_,BM25,92,1,0.010869565217391304,1.0
gnumeric-1.8.4-g_os_win32,BM25,12,1,0.0,0.0
gnumeric-1.8.4-pxlib_micro_version,BM25,256,1,0.00390625,1.0
gnumeric-1.8.4-_gnm_item_debug_h_,BM25,142,1,0.007042253521126761,1.0
gnumeric-1.8.4-activeparam,BM25,1,1,1.0,1.0
gnumeric-1.8.4-gnm_excel_biff_types_h,BM25,112,1,0.008928571428571428,1.0
gnumeric-1.8.4-biff_debug,BM25,75,1,0.013333333333333334,1.0
gnumeric-1.8.4-_gnm_file_autoft_h_,BM25,193,1,0.0051813471502590676,1.0
gnumeric-1.8.4-gnm_ms_excel_h,BM25,284,1,0.0035211267605633804,1.0
gnumeric-1.8.4-gnumeric_plugin_html_h,BM25,104,1,0.009615384615384616,1.0
gnumeric-1.8.4-gnm_boot_h,BM25,20,1,0.05,1.0
gnumeric-1.8.4-header_lp_matrix,BM25,313,1,0.003194888178913738,1.0
gnumeric-1.8.4-header_myblas,BM25,115,1,0.008695652173913044,1.0
gnumeric-1.8.4-_gnm_so_line_h_,BM25,380,1,0.002631578947368421,1.0
gnumeric-1.8.4-header_lp_sos,BM25,308,1,0.003246753246753247,1.0
gnumeric-1.8.4-_glpluf_h,BM25,4,1,0.25,1.0
gnumeric-1.8.4-gnm_ms_chart_h,BM25,275,1,0.0036363636363636364,1.0
gnumeric-1.8.4-have_ynl,BM25,234,1,0.004273504273504274,1.0
gnumeric-1.8.4-have_sys_resource_h,BM25,263,1,0.0038022813688212928,1.0
gnumeric-1.8.4-debug_goal_seek,BM25,89,1,0.011235955056179775,1.0
gnumeric-1.8.4-use_value_pools,BM25,314,1,0.0031847133757961785,1.0
gnumeric-1.8.4-gnumeric_tabulate_h,BM25,8,1,0.125,1.0
gnumeric-1.8.4-gnm_ms_formula_r_h,BM25,289,1,0.0034602076124567475,1.0
gnumeric-1.8.4-_gnm_workbook_priv_h_,BM25,276,1,0.0036231884057971015,1.0
gnumeric-1.8.4-_perl_gnumeric_h,BM25,40,1,0.025,1.0
gnumeric-1.8.4-_gnm_sheet_object_widget_h_,BM25,411,1,0.0024330900243309003,1.0
gnumeric-1.8.4-_glplib_h,BM25,30,1,0.03333333333333333,1.0
gnumeric-1.8.4-code_lp_utils,BM25,349,1,0.0028653295128939827,1.0
gnumeric-1.8.4-_gnm_graph_h_,BM25,47,1,0.02127659574468085,1.0
gnumeric-1.8.4-_gnm_gutils_h_,BM25,57,1,0.017543859649122806,1.0
gnumeric-1.8.4-disable_debug,BM25,74,1,0.013513513513513514,1.0
gnumeric-1.8.4-_gnm_datetime_h_,BM25,22,1,0.045454545454545456,1.0
gnumeric-1.8.4-true,BM25,244,1,0.004098360655737705,1.0
gnumeric-1.8.4-not_yet,BM25,116,1,0.008620689655172414,1.0
gnumeric-1.8.4-qs_is_switch,BM25,15,1,0.06666666666666667,1.0
gnumeric-1.8.4-_gnm_stf_h_,BM25,29,1,0.034482758620689655,1.0
gnumeric-1.8.4-analysis_histogram_h,BM25,54,1,0.018518518518518517,1.0
gnumeric-1.8.4-gnumeric_plugin_lotus_123_lotus_formula_h,BM25,170,1,0.0058823529411764705,1.0
gnumeric-1.8.4-with_long_double,BM25,285,1,0.0,0.0
gnumeric-1.8.4-header_commonlib,BM25,115,1,0.008695652173913044,1.0
gnumeric-1.8.4-debug_evaluation,BM25,68,1,0.014705882352941176,1.0
gnumeric-1.8.4-gnumeric_goal_seek_h,BM25,36,1,0.027777777777777776,1.0
gnumeric-1.8.4-realxp,BM25,1,1,1.0,1.0
gnumeric-1.8.4-_gnm_stf_parse_h_,BM25,191,1,0.005235602094240838,1.0
gnumeric-1.8.4-header_lp_utils,BM25,364,1,0.0027472527472527475,1.0
gnumeric-1.8.4-_gnm_workbook_view_h_,BM25,305,1,0.003278688524590164,1.0
gnumeric-1.8.4-_gnm_mathfunc_h_,BM25,46,1,0.021739130434782608,1.0
gnumeric-1.8.4-debug_dnd,BM25,64,1,0.015625,1.0
gnumeric-1.8.4-gnm_excel_biff_h,BM25,65,1,0.015384615384615385,1.0
gnumeric-1.8.4-pxlib_minor_verion,BM25,13,1,0.0,0.0
gnumeric-1.8.4-gnumeric_plugin_xbase_xbase_h,BM25,100,1,0.01,1.0
gnumeric-1.8.4-_gnm_clipboard_h_,BM25,39,1,0.02564102564102564,1.0
gnumeric-1.8.4-header_lp_mps,BM25,311,1,0.003215434083601286,1.0
gnumeric-1.8.4-have_lgamma_r,BM25,235,1,0.00425531914893617,1.0
gnumeric-1.8.4-dual_phase1priceequalities,BM25,32,1,0.03125,1.0
gnumeric-1.8.4-use_tile_pools,BM25,77,1,0.012987012987012988,1.0
gnumeric-1.8.4-constants,BM25,7,1,0.0,0.0
gnumeric-1.8.4-_gnm_sheet_filter_h_,BM25,315,1,0.0031746031746031746,1.0
gnumeric-1.8.4-debug_expr_stack,BM25,219,1,0.0045662100456621,1.0
gnumeric-1.8.4-need_fake_erfgnum,BM25,162,1,0.006172839506172839,1.0
gnumeric-1.8.4-nomore_for_threads,BM25,8,1,0.125,1.0
gnumeric-1.8.4-debug_selection_paint,BM25,168,1,0.005952380952380952,1.0
gnumeric-1.8.4-_gnm_print_cell_h_,BM25,318,1,0.0031446540880503146,1.0
gnumeric-1.8.4-_gnm_preview_grid_impl_h_,BM25,327,1,0.0030581039755351682,1.0
gnumeric-1.8.4-_glpstr_h,BM25,4,1,0.25,1.0
gnumeric-1.8.4-_glpipp_h,BM25,4,1,0.25,1.0
gnumeric-1.8.4-inverse_active,BM25,123,1,0.008130081300813009,1.0
gnumeric-1.8.4-sheet_max_cols,BM25,384,1,0.0026041666666666665,1.0
gnumeric-1.8.4-have_sunmath_h,BM25,234,1,0.004273504273504274,1.0
gnumeric-1.8.4-gnumeric_workbook_control_corba_h,BM25,299,1,0.0033444816053511705,1.0
gnumeric-1.8.4-debug_p,BM25,62,1,0.016129032258064516,1.0
gnumeric-1.8.4-my_mod,BM25,63,1,0.015873015873015872,1.0
gnumeric-1.8.4-gtk_stock_leave_fullscreen,BM25,195,1,0.005128205128205128,1.0
gnumeric-1.8.4-use_unlocked_io,BM25,367,1,0.0027247956403269754,1.0
gnumeric-1.8.4-_gnm_format_template_h_,BM25,265,1,0.0037735849056603774,1.0
gnumeric-1.8.4-_glpinv_h,BM25,4,1,0.25,1.0
gnumeric-1.8.4-_gnm_rangefunc_strings_h_,BM25,66,1,0.015151515151515152,1.0
gnumeric-1.8.4-gtk_stock_fullscreen,BM25,174,1,0.005747126436781609,1.0
gnumeric-1.8.4-_gnm_sheet_control_gui_priv_h_,BM25,400,1,0.0025,1.0
gnumeric-1.8.4-no_debug_gconf,BM25,86,1,0.011627906976744186,1.0
gnumeric-1.8.4-with_stipple_border,BM25,318,1,0.0031446540880503146,1.0
gnumeric-1.8.4-debug_style,BM25,209,1,0.004784688995215311,1.0
gnumeric-1.8.4-_gnm_collect_h_,BM25,58,1,0.017241379310344827,1.0
gnumeric-1.8.4-gnm_ms_office_escher_h,BM25,358,1,0.002793296089385475,1.0
gnumeric-1.8.4-gnm_cell_combo_foo_view_h,BM25,334,1,0.0029940119760479044,1.0
gnumeric-1.8.4-header_lp_report,BM25,314,1,0.0031847133757961785,1.0
gnumeric-1.8.4-memmove,BM25,4,1,0.25,1.0
gnumeric-1.8.4-paranoia,BM25,2,1,0.0,0.0
gnumeric-1.8.4-gnm_enable_solver,BM25,86,1,0.011627906976744186,1.0
gnumeric-1.8.4-standalone,BM25,3,1,0.0,0.0
gnumeric-1.8.4-gnm_perl_plugin_loader_h,BM25,130,1,0.007692307692307693,1.0
gnumeric-1.8.4-gnumeric_plugin_latex_h,BM25,98,1,0.01020408163265306,1.0
gnumeric-1.8.4-_gnm_symbol_h_,BM25,33,1,0.030303030303030304,1.0
gnumeric-1.8.4-header_lp_presolve,BM25,308,1,0.003246753246753247,1.0
gnumeric-1.8.4-debug_qnorm,BM25,66,1,0.015151515151515152,1.0
gnumeric-1.8.4-_gnm_preview_grid_h_,BM25,69,1,0.014492753623188406,1.0
gnumeric-1.8.4-gnumeric_pln_h,BM25,7,1,0.14285714285714285,1.0
gnumeric-1.8.4-have_mkdtemp,BM25,233,1,0.004291845493562232,1.0
gnumeric-1.8.4-gnumeric_solver_reports_write_h,BM25,273,1,0.003663003663003663,1.0
gnumeric-1.8.4-debug_style_list,BM25,327,1,0.0030581039755351682,1.0
gnumeric-1.8.4-my_boolstr,BM25,62,1,0.016129032258064516,1.0
gnumeric-1.8.4-one,BM25,239,1,0.0041841004184100415,1.0
gnumeric-1.8.4-gnm_ms_pivot_h,BM25,275,1,0.0036363636363636364,1.0
gnumeric-1.8.4-crypt_md4_h,BM25,10,1,0.1,1.0
gnumeric-1.8.4-_gnm_sheet_object_image_h_,BM25,403,1,0.0024813895781637717,1.0
gnumeric-1.8.4-ieee_754,BM25,5,1,0.2,1.0
gnumeric-1.8.4-_gnm_style_h_,BM25,181,1,0.0055248618784530384,1.0
gnumeric-1.8.4-oleo_debug,BM25,66,1,0.015151515151515152,1.0
gnumeric-1.8.4-_gnm_workbook_control_priv_h_,BM25,309,1,0.003236245954692557,1.0
gnumeric-1.8.4-_gnm_commands_h_,BM25,59,1,0.01694915254237288,1.0
gnumeric-1.8.4-_gnm_xml_sax_h_,BM25,100,1,0.01,1.0
gnumeric-1.8.4-gnm_ms_excel_util_h,BM25,369,1,0.0027100271002710027,1.0
gnumeric-1.8.4-header_lp_simplex,BM25,308,1,0.003246753246753247,1.0
gnumeric-1.8.4-_gnm_graph_window_h_,BM25,141,1,0.0070921985815602835,1.0
gnumeric-1.8.4-have_ieee754_h,BM25,234,1,0.004273504273504274,1.0
gnumeric-1.8.4-_gnm_rangefunc_h_,BM25,15,1,0.06666666666666667,1.0
gnumeric-1.8.4-memcopy,BM25,1,1,1.0,1.0
gnumeric-1.8.4-hildon,BM25,3,1,0.3333333333333333,1.0
gnumeric-1.8.4-plugin_py_gnumeric_h,BM25,341,1,0.002932551319648094,1.0
gnumeric-1.8.4-gnumeric_tool_dialogs_h,BM25,143,1,0.006993006993006993,1.0
gnumeric-1.8.4-_gnm_gconf_h_,BM25,33,1,0.030303030303030304,1.0
gnumeric-1.8.4-have_g_slice_alloc,BM25,281,1,0.0035587188612099642,1.0
gnumeric-1.8.4-_glplpx_unlock,BM25,24,1,0.041666666666666664,1.0
gnumeric-1.8.4-_gnm_consolidate_h_,BM25,11,1,0.09090909090909091,1.0
gnumeric-1.8.4-gnm_biff_h,BM25,25,1,0.04,1.0
gnumeric-1.8.4-g_enable_debug,BM25,91,1,0.01098901098901099,1.0
gnumeric-1.8.4-mathlib_standalone,BM25,3,1,0.3333333333333333,1.0
gnumeric-1.8.4-plugin_gnm_python_h,BM25,99,1,0.010101010101010102,1.0
gnumeric-1.8.4-sheet_max_rows,BM25,388,1,0.002577319587628866,1.0
gnumeric-1.8.4-have_gtk_recent_manager_get_default,BM25,351,1,0.002849002849002849,1.0
gnumeric-1.8.4-_gnm_value_h_,BM25,303,1,0.0033003300330033004,1.0
gnumeric-1.8.4-inverse_eta,BM25,222,1,0.0045045045045045045,1.0
gnumeric-1.8.4-oo_debug_objs,BM25,70,1,0.014285714285714285,1.0
gnumeric-1.8.4-gnumeric_expr_entry_h,BM25,242,1,0.004132231404958678,1.0
gnumeric-1.8.4-linearsearch,BM25,1,1,1.0,1.0
gnumeric-1.8.4-crash_simplescale,BM25,4,1,0.25,1.0
gnumeric-1.8.4-_gnm_func_h_,BM25,261,1,0.0038314176245210726,1.0
gnumeric-1.8.4-xbase_debug,BM25,64,1,0.015625,1.0
gnumeric-1.8.4-r_use_old_pgamma,BM25,262,1,0.003816793893129771,1.0
gnumeric-1.8.4-_gnm_wbc_gtk_h_,BM25,220,1,0.004545454545454545,1.0
gnumeric-1.8.4-_gnm_command_context_stderr_h_,BM25,245,1,0.004081632653061225,1.0
gnumeric-1.8.4-_gnm_sheet_view_h_,BM25,343,1,0.0029154518950437317,1.0
gnumeric-1.8.4-debug_bounding_box,BM25,127,1,0.007874015748031496,1.0
gnumeric-1.8.4-_gnm_cmd_edit_h_,BM25,189,1,0.005291005291005291,1.0
gnumeric-1.8.4-_glplpx_h,BM25,16,1,0.0625,1.0
gnumeric-1.8.4-_libc,BM25,2,1,0.0,0.0
gnumeric-1.8.4-gnumeric_solver_api_h,BM25,69,1,0.014492753623188406,1.0
gnumeric-1.8.4-_gnm_complex_h_,BM25,16,1,0.0625,1.0
gnumeric-1.8.4-_gnm_wbc_gtk_impl_h_,BM25,373,1,0.002680965147453083,1.0
gnumeric-1.8.4-_gnm_xml_io_version_h_,BM25,306,1,0.0032679738562091504,1.0
gnumeric-1.8.4-_gnm_gui_util_h_,BM25,329,1,0.00303951367781155,1.0
gnumeric-1.8.4-useold_lu6chk_20040510,BM25,1,1,1.0,1.0
gnumeric-1.8.4-dual_removebasicfixedvars,BM25,32,1,0.03125,1.0
gnumeric-1.8.4-calloc,BM25,20,1,0.05,1.0
gnumeric-1.8.4-gnumeric_widget_editable_label_h,BM25,164,1,0.006097560975609756,1.0
gnumeric-1.8.4-gnm_format_sel_h,BM25,344,1,0.0029069767441860465,1.0
gnumeric-1.8.4-_gnm_sheet_autofill_h_,BM25,312,1,0.003205128205128205,1.0
gnumeric-1.8.4-_glplpp_h,BM25,4,1,0.25,1.0
gnumeric-1.8.4-_gnm_format_h_,BM25,265,1,0.0037735849056603774,1.0
gnumeric-1.8.4-header_lp_crash,BM25,308,1,0.003246753246753247,1.0
gnumeric-1.8.4-g_plugin_font_h_,BM25,155,1,0.0064516129032258064,1.0
gnumeric-1.8.4-maybe_future,BM25,37,1,0.02702702702702703,1.0
gnumeric-1.8.4-_gnm_complete_h_,BM25,78,1,0.01282051282051282,1.0
gnumeric-1.8.4-_win32,BM25,12,1,0.08333333333333333,1.0
gnumeric-1.8.4-gnumeric_help_h,BM25,97,1,0.010309278350515464,1.0
gnumeric-1.8.4-parser_lp,BM25,268,1,0.0037313432835820895,1.0
gnumeric-1.8.4-_gnm_pane_impl_h_,BM25,317,1,0.0031545741324921135,1.0
gnumeric-1.8.4-_gnm_sheet_merge_h_,BM25,319,1,0.003134796238244514,1.0
gnumeric-1.8.4-have_mkfifo,BM25,233,1,0.004291845493562232,1.0
gnumeric-1.8.4-_msc_ver,BM25,17,1,0.058823529411764705,1.0
gnumeric-1.8.4-gnm_validation_combo_foo_view_h,BM25,245,1,0.004081632653061225,1.0
gnumeric-1.8.4-userelativepivot_dual,BM25,32,1,0.03125,1.0
gnumeric-1.8.4-_gnm_expr_impl_h_,BM25,358,1,0.002793296089385475,1.0
gnumeric-1.8.4-dual_userejectionlist,BM25,32,1,0.03125,1.0
gnumeric-1.8.4-gnumeric_dao_gui_utils_h,BM25,321,1,0.003115264797507788,1.0
gnumeric-1.8.4-header_mdo,BM25,118,1,0.00847457627118644,1.0
gnumeric-1.8.4-lotus_debug,BM25,70,1,0.014285714285714285,1.0
gnumeric-1.8.4-_gnm_rendered_value_h_,BM25,304,1,0.003289473684210526,1.0
gnumeric-1.8.4-free,BM25,287,1,0.003484320557491289,1.0
gnumeric-1.8.4-pxlib_major_version,BM25,254,1,0.003937007874015748,1.0
gnumeric-1.8.4-_gnm_position_h_,BM25,99,1,0.010101010101010102,1.0
gnumeric-1.8.4-have_ieeefp_h,BM25,234,1,0.004273504273504274,1.0
gnumeric-1.8.4-memclear,BM25,1,1,1.0,1.0
gnumeric-1.8.4-_glpmip_h,BM25,4,1,0.25,1.0
gnumeric-1.8.4-g_byte_order,BM25,157,1,0.0,0.0
gnumeric-1.8.4-plugin_py_console_h,BM25,307,1,0.003257328990228013,1.0
gnumeric-1.8.4-userelativepivot_primal,BM25,20,1,0.05,1.0
gnumeric-1.8.4-gnm_python_plugin_loader_h,BM25,101,1,0.009900990099009901,1.0
gnumeric-1.8.4-_gnm_cell_h_,BM25,258,1,0.003875968992248062,1.0
gnumeric-1.8.4-_gnm_solver_h_,BM25,50,1,0.02,1.0
gnumeric-1.8.4-plugin_psiconv_plugin_h,BM25,98,1,0.01020408163265306,1.0
gnumeric-1.8.4-matlab_mex_file,BM25,265,1,0.0037735849056603774,1.0
gnumeric-1.8.4-have_uname,BM25,235,1,0.00425531914893617,1.0
gnumeric-1.8.4-_gnm_item_acetate_h_,BM25,109,1,0.009174311926605505,1.0
gnumeric-1.8.4-inverse_lumod,BM25,21,1,0.047619047619047616,1.0
gnumeric-1.8.4-_gnm_stf_export_h_,BM25,82,1,0.012195121951219513,1.0
gnumeric-1.8.4-_gnm_search_h_,BM25,63,1,0.015873015873015872,1.0
gnumeric-1.8.4-use_expr_pools,BM25,220,1,0.004545454545454545,1.0
gnumeric-1.8.4-debug_axis,BM25,70,1,0.014285714285714285,1.0
gnumeric-1.8.4-use_rv_pools,BM25,156,1,0.00641025641025641,1.0
gnumeric-1.8.4-_gnm_gui_clipboard_h_,BM25,251,1,0.00398406374501992,1.0
gnumeric-1.8.4-gnm_excel_rc4_h,BM25,66,1,0.015151515151515152,1.0
